query_code,query_name,matched_code_1,matched_name_1,score_1,matched_code_2,matched_name_2,score_2,matched_code_3,matched_name_3,score_3
56082k0,竹の子水煮短冊,50452,竹の子短冊切,0.473,510200,イカ短冊鹿の子,0.238,51068,白菜　短冊切り　20×40ｍｍ,0.182
55556k0,ﾃﾞﾐｸﾞﾗｽｿｰｽ(顆粒),150456,デミグラスソース（缶）,1.0,560117,風味とｺｸのﾃﾞﾐｸﾞﾗｽｿｰｽ粉末,0.655,150454,ミートソース,0.24
55850k0,袋入豆腐しゅうまい(27g),570317,やわらか豆腐しゅうまい１５ｇ,0.688,570317,やわらか豆腐しゅうまい１５ｇ,0.688,140168,えび入りしゅうまい16g,0.516
56060k0,たかのつめ,140351,いかの天ぷら,0.149,140351,いかの天ぷら,0.149,510210,かつおたたき,0.11
55073k0,にんにくの芽L(約25㎝),50541,おろしにんにく,0.514,50265,木の芽,0.259,170523,やさしい素材温にんじん,0.199
55139k0,水菜ｋｇ,50527,水菜（冷）,1.0,150001,水,0.503,50780,山菜水煮,0.21
55325k0,楽らく調味骨無赤魚生酒粕,150140,酒粕,0.309,170500,やさしい素材赤魚,0.245,170500,やさしい素材赤魚,0.245
55796k0,ﾒﾛﾝｾﾞﾘｰの素,J550335,メロンゼリーの素,1.0,550319,メロンゼリー50g,0.844,550319,メロンゼリー50g,0.844
55819k0,ﾌﾟﾁｼｭｰｸﾘｰﾑ(ﾁｮｺ)約36ヶ,130757,プチシュークリーム,1.0,130555,シュークリーム（フリーカットいちご）,0.82,550140,プチシュー　チョコ　,0.532
55057k0,いんげんSS冷凍,50400,いんげん,1.0,170521,やさしい素材温いんげん,0.8,170521,やさしい素材温いんげん,0.8
55806k0,ﾌﾙｰﾁｪﾍﾞｰｽ(りんご),550126,ﾌﾙｰﾁｪﾍﾞｰｽ(ﾋﾟｰﾁ)果肉なし,0.709,550127,ﾌﾙｰﾁｪﾍﾞｰｽ(りんご)果肉なし,0.709,130541,フルーチェ　ピーチ,0.552
55135k0,サニーレタス,50331,サニーレタス,1.0,50330,レタス,0.568,51090,レタス　角切り　30×30ｍｍ,0.326
55071k0,ﾐﾆｶｯﾄｸﾞﾘｰﾝｱｽﾊﾟﾗ,50461,グリーンアスパラ（冷）,0.741,50460,グリーン　アスパラ,0.741,50333,グリーンリーフ,0.301
56361k0,和風炒り豆腐包み焼き50ｇ,141008,いり豆腐,0.312,140409,お好み焼き180ｇ,0.25,140409,お好み焼き180ｇ,0.25
55814k0,まんじゅう(小麦)27ｇ,550233,水まんじゅう（こしあん）26g,0.834,550233,水まんじゅう（こしあん）26g,0.834,130678,蒸しまんじゅう（黒糖）,0.756
55828k0,有塩ﾊﾞﾀｰ(ﾊﾟｰﾁ),110120,有塩バター,1.0,110121,無塩バター,0.642,90308,バターロール,0.366
56338k0,チリソース340ｇ（ﾊｲﾝﾂ）,150276,チリソース（辛口）,1.0,150277,チリソース（甘口）,1.0,150305,スイートチリソース,0.68
56374k0,JFSAポテトサラダﾏｶﾛﾆ,141100,ポテトサラダ,0.684,90540,マカロニ,0.562,141102,マカロニサラダ,0.554
55469k0,やわらかﾛｰｽﾄﾝｶﾂ120,140234,やわらかロースとんかつ60ｇ,0.509,140233,やわらかロースとんかつ80ｇ,0.509,140233,やわらかロースとんかつ80ｇ,0.509
56443k0,充填きぬとうふ,100403,充填豆腐,0.292,510169,冷)ふんわりお魚とうふ揚20g,0.194,510170,冷)お魚とうふ揚丸型ﾌﾟﾚｰﾝ50g,0.156
55729k0,そうめん（90ｇ*3）,90504,梅そうめん（乾）,0.794,90505,梅そうめん（ゆで）,0.794,90500,そうめん(乾）,0.772
12047 0,ｽﾝｰﾏﾝｵﾑﾚﾂ(ﾁｰｽﾞ),520103,冷)ﾌﾟﾚｰﾝｵﾑﾚﾂ50g,0.506,520103,冷)ﾌﾟﾚｰﾝｵﾑﾚﾂ50g,0.506,30311,プレーンオムレツ60g,0.506
55820k0,JFSAﾐﾆｴｸﾚｱ(約18g),130751,ミニエクレア,1.0,130751,ミニエクレア,1.0,50510,クレソン,0.149
55269k0,青のり若布入り,60115,青のり,0.612,550322,ばかうけ青のり,0.299,550322,ばかうけ青のり,0.299
55144k0,リーフレタス,50330,レタス,0.64,50331,サニーレタス,0.374,51090,レタス　角切り　30×30ｍｍ,0.368
55481k0,皮もちもち水餃子,90104,もち,0.519,140153,水餃子16g,0.462,140153,水餃子16g,0.462
55546k0,ﾋﾟｰﾅｯﾂあえの素,120134,粉末ピーナッツ,0.459,120133,ピーナッツバター,0.459,120132,ﾋﾟｰﾅﾂ和えの素(三島),0.432
56216k0,ﾁﾝｹﾞﾝ菜ｶｯﾄIQF,50152,チンゲン菜カット(冷）,0.789,50153,チンゲン菜（冷)15㎜,0.789,50402,インゲンカット（冷）,0.437
55024k0,粉ﾋﾟｰﾅﾂ(ﾛｰｽﾄ),130557,ドーナツ,0.501,120132,ﾋﾟｰﾅﾂ和えの素(三島),0.472,120134,粉末ピーナッツ,0.374
55855k0,豆腐のふわふわﾐﾆ黒ｺﾞﾏｺｰﾝ,30301,ふわふわエッグ,0.398,560119,麻婆豆腐の素1L(CookDo),0.156,150500,麻婆豆腐の素,0.156
56407k0,ﾌﾛｰｽﾞﾝﾋﾞｰﾝｽﾞ国産ﾐｯｸｽ,100615,ミックスビーンズ（冷）,0.541,40142,フローズンホイップ,0.393,40330,ミックスチーズ,0.34
55605k0,さんしょう S缶(ﾊﾟｳﾀﾞｰ),150317,味塩こしょう,0.33,150320,柚子こしょう,0.329,150318,粗引きこしょう(黒),0.275
55119k0,青梗菜と油揚げの煮びたし,50150,青梗菜,0.429,51086,青梗菜　カット　20ｍｍ,0.429,100300,油揚,0.258
55749k0,さつまいもﾀﾞｲｽｶｯﾄ(皮付),500105,冷)さつまいもﾀﾞｲｽ角1Kg10mm,0.759,J570352,さつまいもサラダ　JFSA,0.476,141010,さつまいも甘露煮,0.409
56403k0,サラダステーキ50ｇ,20360,牛ステーキ,0.496,90531,サラダスパゲティ,0.429,20361,牛ヒレステーキ,0.381
56154k0,もみじまんじゅう35ｇ,550233,水まんじゅう（こしあん）26g,0.573,550233,水まんじゅう（こしあん）26g,0.573,130676,蒸しまんじゅう（白）,0.519
55438k0,＜Ｆ日給＞豚ﾓﾓﾁﾝｼﾞｬｵ千,J510319,鶏モモｶｯﾄ1.5㎝角＜Ｆ日給＞,0.215,80130,オレンジ,0.143,80130,オレンジ,0.143
56100k0,蒸大根乱切り12ｇ,540106,冷)大根乱切り500g,0.826,50340,大根,0.367,540149,（冷）かぶ乱切り,0.294
56300k0,ﾀﾚなし肉だんご15,90131,白玉だんご（冷）,0.29,90132,白玉だんご素材（冷）旭松,0.182,80220,りんご,0.175
56071k0,和風ゆず正油ﾄﾞﾚｯｼﾝｸﾞ,110203,ゆず醤油ドレッシング,0.564,110200,ドレッシング,0.551,110205,和風ごま醤油ドレッシング,0.47
50290 0,☆天かす(ﾚｷﾞｭﾗｰ),90604,天かす,1.0,130568,栗かすてら饅頭,0.196,130568,栗かすてら饅頭,0.196
50483 0,☆初恋の姫ゆば,100521,おつゆゆば,0.181,100522,結びゆば,0.173,80110,ゆず,0.091
55736k0,ﾌﾗｲﾄﾞｸﾙﾄﾝ,90655,クルトン,0.641,70101,フライドポテト,0.362,40242,ヤクルト400,0.348
56098k0,ます60gだんどり,141200,なます,0.24,J570356,ます骨無60ｇ*5（楽らく）,0.184,90131,白玉だんご（冷）,0.146
56442k0,〈F〉鶏モモカット20ｇ,J510319,鶏モモｶｯﾄ1.5㎝角＜Ｆ日給＞,0.493,80100,レモン,0.274,80100,レモン,0.274
56345k0,揚げ茄子の味噌和え,55028,茄子,0.349,570265,さばの味噌煮EOT2缶180g(ｷｮｸﾖｰ),0.274,100201,赤味噌,0.185
56283k0,＜F＞豚ﾓﾓｽﾗ2ｍｍ,J510319,鶏モモｶｯﾄ1.5㎝角＜Ｆ日給＞,0.207,80100,レモン,0.192,80100,レモン,0.192
55362k0,V白糸ﾀﾞﾗ切身(骨取)60g,170507,やさしい素材白糸たら,0.3,10692,白糸たら骨無80ｇ,0.24,10692,白糸たら骨無80ｇ,0.24
55324k0,楽らく調味骨無ﾒﾇｹ生煮5枚,510160,メヌケ骨なし60g,0.303,510160,メヌケ骨なし60g,0.303,510161,メヌケ骨なし80g,0.303
55402k0,えび入焼売16(ﾄﾚｰ入)Ｊ,170509,やさしい素材えび,0.363,170509,やさしい素材えび,0.363,J510323,繁盛店海鮮華包みえび20入,0.263
56350k0,彩り春雨サラダ,141106,彩り春雨サラダ,1.0,70410,春雨5cmカット,0.428,141107,春雨サラダさっぱりタイプ,0.418
56163k0,焼きそばｿｰｽ300ｇ,560145,焼きそばソース(粉末),1.0,150115,焼きそばソ－ス,0.749,500155,焼きそば(冷)(ｼﾏﾀﾞﾔ),0.703
56408k0,JFSAﾊﾟﾘｯとﾐﾆ春巻32ｇ,140150,春巻55ｇ,0.334,140150,春巻55ｇ,0.334,140151,パリパリ春巻30g,0.311
56364k0,ﾃﾞﾘｶかに玉風味70ｇ,30230,中華かに玉セット,0.292,570113,冷)ﾃﾞﾘｶ焼ｷﾞｮｰｻﾞ(焼調済)23g,0.255,30213,かに風味卵焼,0.154
55710k0,10品目の根菜ｻﾗﾀﾞ,J570348,10品目の根菜サラダ,1.0,50332,サラダ菜 (個）,0.288,110101,サラダ油（缶）,0.251
56387k0,ペクシーミルク,130516,ミルクゼリー,0.326,90233,ミルクパン,0.322,550305,ミルクプリン60ｇ,0.304
56092k0,南瓜スライス（8ｍｍ）,50144,南瓜スライス（冷）,1.0,50140,南瓜,0.508,20203,豚スライス（しゃぶ用）,0.4
17587 0,ﾍﾙｼｰﾌｧｰﾑﾊﾟﾝﾌﾟｷﾝ,141103,パンプキンサラダ,0.429,90330,クリームパン（冷）,0.374,90268,クリームパン,0.374
56145k0,焼きﾄﾞｰﾅﾂ(ｲﾁｺﾞ）25g,130557,ドーナツ,0.551,130558,あんドーナツ,0.399,550258,イチゴムース　38g,0.286
55130k0,ピーマン　M　ｋｇ,50130,ピーマン,1.0,50131,赤ピーマン,0.787,50131,赤ピーマン,0.787
55636k0,ﾉﾝｵｲﾙ青しそﾄﾞﾚｯｼﾝｸﾞ,560172,QPノンオイル中華ドレッシング,0.559,110200,ドレッシング,0.514,110230,ノンオイル青じそ,0.511
55671k0,塩だれﾅﾑﾙ,150224,塩だれ,0.594,150206,だしパック(75g),0.118,80200,バナナ,0.102
55353k0,赤魚切身(骨無)西京漬60,140604,サワラ西京漬,0.433,170500,やさしい素材赤魚,0.411,170500,やさしい素材赤魚,0.411
55576k0,醤油ﾗｰﾒﾝｽｰﾌﾟ,150250,醤油ﾗｰﾒﾝｽｰﾌﾟ,1.0,150256,塩ラーメンスープ,0.703,150251,味噌ラーメンスープ,0.627
55272k0,冷凍海藻 美ら海もずく,60190,もずく,0.428,60191,味付けもずく,0.251,60141,海藻ミックス,0.22
55048k0,バナナ（本）,80200,バナナ,1.0,80200,バナナ,1.0,550330,バナナプリンMix,0.642
55801k0,ﾊﾞﾊﾞﾛﾘｱ(抹茶),130532,ババロリア（バニラ）,1.0,130530,ババロリア（ストロベリー）,1.0,130531,ババロリア（チョコ）,1.0
55149k0,ミニトマト　Ｍ大　個,50350,トマト,0.536,50350,トマト,0.536,170514,やさしい素材トマト,0.536
55842k0,豆腐の肉みそあん包み50ｇ,570311,豆腐のそぼろあん包み,0.486,570311,豆腐のそぼろあん包み,0.486,150500,麻婆豆腐の素,0.197
55503k0,Caたっぷりｵﾑﾚﾂﾌﾟﾚｰﾝ60,520133,Caたっぷりオムレツチーズ　60ｇ,0.677,520133,Caたっぷりオムレツチーズ　60ｇ,0.677,520103,冷)ﾌﾟﾚｰﾝｵﾑﾚﾂ50g,0.553
55575k0,しょうゆ麹,150317,味塩こしょう,0.314,150320,柚子こしょう,0.314,150318,粗引きこしょう(黒),0.263
56409k0,JFSAさば竜田揚３０ｇ,J510327,さば竜田揚げ30ｇ*25ＪＦＳＡ,0.915,570298,鶏竜田揚げ ,0.523,170503,やさしい素材さば,0.369
56121k0,ﾉﾝｵｲﾙゆずかつおﾄﾞﾚ,110235,ノンオイル梅,0.42,110232,ノンオイル中華,0.378,110230,ノンオイル青じそ,0.334
55136k0,サラダ菜,50332,サラダ菜 (個）,1.0,110102,サラダ油（ペット）,0.457,110101,サラダ油（缶）,0.457
56432k0,ﾎｳﾚﾝ草ｺｰﾝのﾊﾞﾀｰ炒め,J570341,ほうれん草とﾍﾞｰｺﾝのﾊﾞﾀｰ風味ｿﾃｰ,0.288,90308,バターロール,0.206,70445,コーンスターチ,0.202
55305k0,有色 たらこ(ばらこ),510195,たらこチューブ(冷),0.318,150608,ふりかけ　たらこ　一食,0.269,150608,ふりかけ　たらこ　一食,0.269
55276k0,味付めかぶ,60140,めかぶ（乾）,0.639,60195,冷）味付けめかぶ,0.517,60159,めかぶ佃煮,0.406
55529k0,ﾎｯﾄｹｰｷﾐｯｸｽ,90651,ホットケーキミックス,1.0,130750,ホットケーキ,0.709,130750,ホットケーキ,0.709
55846k0,やわらかとうふﾊﾞｰｸ,140124,やわらかﾊﾝﾊﾞｰｸﾞ120ｇ,0.335,140122,やわらかﾊﾝﾊﾞｰｸﾞ80ｇ,0.335,140121,やわらかﾊﾝﾊﾞｰｸﾞ60ｇ,0.335
55359k0,Vｿｲ切身(骨取)60g,J510318,Ｖソイ切身骨取70ｇ*5,0.468,130233,キウイソース,0.149,150430,ホワイトソース＃２,0.148
55078k0,緑ﾋﾟｰﾏﾝﾀﾞｲｽｶｯﾄ(6㎜),J570355,緑ﾋﾟｰﾏﾝﾀﾞｲｽｶｯﾄ6㎜,1.0,J540175,赤ピーマンﾀﾞｲｽｶｯﾄ（6㎜）,0.826,J540174,黄ピーマンﾀﾞｲｽｶｯﾄ（6㎜）,0.815
55415k0,さつま揚げ入り切り昆布,60122,切り昆布（生）,0.583,510168,さつま揚げｽﾗｲｽ,0.456,10433,さつま揚げ角型,0.449
55372k0,＜S＞ｼﾗｽ干ｋｇ,20210,豚バラスライス2㎜,0.166,50412,オクラスライス（冷）5mm,0.162,20320,牛バラスライス２㎜,0.156
56250k0,南瓜コロッケ65ｇ,50140,南瓜,0.471,140209,コーンコロッケ60g,0.426,140209,コーンコロッケ60g,0.426
55513k0,JFSA錦糸たまご,170563,やさしい素材たまご,0.556,170563,やさしい素材たまご,0.556,30200,錦糸卵３ｍｍ,0.38
55525k0,ｻﾝﾄﾞｲｯﾁﾎﾜｲﾄ(12),90214,食パンサンドイッチ用,0.545,150430,ホワイトソース＃２,0.368,90304,ホワイトブレッド,0.351
55455k0,＜F＞ﾛｰｽﾊﾑ(20g),20411,ロースハムスライス,0.734,20411,ロースハムスライス,0.734,20414,ロースハム短冊,0.679
55883k0,給食用ｽﾗｲｽﾁｰｽﾞ(20g),40310,スライスチーズ,0.669,40310,スライスチーズ,0.669,40352,ダイスチーズ（8㎜）,0.521
55957k0,ｿﾌﾄなひじき煮,60130,ひじき,0.482,170530,やさしい素材温ひじき,0.343,170530,やさしい素材温ひじき,0.343
55544k0,COOK-DO青椒肉絲,560122,青椒肉絲の素1L(CookDo),0.795,150272,青椒ソース,0.312,150319,粉山椒,0.138
55614k0,JFSA中華ﾄﾞﾚｯｼﾝｸﾞR,560171,QP中華ドレッシング,1.0,110206,中華ドレッシング,1.0,110200,ドレッシング,0.747
55964k0,冷凍 椎茸ﾎｰﾙM,50711,椎茸(冷）,0.502,50716,椎茸（冷）1/4カット,0.502,90701,ホールコーン（冷）,0.32
55337k0,ﾏｽ切身骨取60ｇ,80283,マスカット,0.421,J510318,Ｖソイ切身骨取70ｇ*5,0.259,150312,粒マスタード,0.185
56369k0,シューマイ15ｇ,570127,冷)ｼｭｰﾏｲ18g(ﾆｯｽｲ),1.0,570129,冷)かに風味ｼｭｰﾏｲ16g(ﾆｯｽｲ),0.722,90641,シューマイの皮(業務用）,0.7
55547k0,いりこ菜めし,150602,いりこ菜飯,0.595,150611,ふりかけ　いりこ,0.311,100225,1食減塩いりこみそ,0.265
06715 0,人参ペースト,50146,南瓜ペースト（冷）,0.463,50100,人参,0.397,170518,やさしい素材人参,0.397
55681k0,＜給＞ﾋﾟｭｱｺｺｱ,130420,ピュアココア,0.894,550259,ココアムース　38g,0.361,550259,ココアムース　38g,0.361
56310k0,ごっつ使える炒飯Ｒ20,90110,ご飯,0.169,150603,菜飯,0.119,90111,軟飯,0.098
55393k0,えび海鮮餃子(約18g),140154,餃子17ｇ,0.381,140154,餃子17ｇ,0.381,170509,やさしい素材えび,0.32
56189k0,杏仁トーフ1号缶,130835,杏仁豆腐40ｇ,0.26,130835,杏仁豆腐40ｇ,0.26,80488,杏仁豆腐缶,0.26
50315 0,★JFSAﾎﾟﾃﾄｻﾗﾀﾞ,141100,ポテトサラダ,1.0,70111,ダイスポテト（冷）,0.399,50332,サラダ菜 (個）,0.358
55108k0,終）小松菜と根菜煮びたし,50160,小松菜,0.435,50161,小松菜IQF（冷）,0.435,51085,小松菜　カット20ｍｍ,0.435
5300300,☆冷凍ミニ絹厚揚げ,100508,冷）絹厚揚（四角）10g,0.626,100506,冷）絹厚揚50ｇ,0.626,100506,冷）絹厚揚50ｇ,0.626
613211,大根おろし冷凍,50342,おろし大根（冷）,0.55,50340,大根,0.416,50531,おろし生姜,0.381
06216 0,人参－根，冷凍,170518,やさしい素材人参,0.608,170518,やさしい素材人参,0.608,50100,人参,0.608
06362 0,★絹さやえんどう,50201,絹さや（冷）,0.563,50202,絹さやハーフカット（冷）,0.563,50200,絹さや,0.563
50405 0,☆甘口正油,150221,焼肉のたれ　甘口,0.192,560120,甘口麻婆豆腐の素1L(CookDo),0.174,150401,とろけるｶﾚｰﾌﾚｰｸ甘口,0.153
03003 0,☆<すずらん>上白糖,130100,砂糖,0.175,90105,上新粉,0.136,50371,白菜（冷）,0.132
16023 0,合成清酒,20402,合挽（牛・豚並）,0.154,20401,合挽（二度挽）,0.154,20400,合挽（牛3：豚7）,0.154
50418 0,☆JFSAみりん風調味料,150105,みりん風調味料,1.0,560163,本みりん,0.524,140603,あじみりん焼（骨無）20ｇ,0.274
17042 0,マヨネーズ－全卵型,110110,マヨネーズ,0.657,110111,ハーフマヨネーズ,0.657,110112,1食マヨネーズ,0.571
56306k0,菜の花お浸し,50170,菜の花,0.538,570144,菜の花おひたし(ﾌｰｽﾞﾗﾝﾄﾞ),0.51,50171,菜の花ｶｯﾄIQF(冷）,0.323
55738k0,JFSA天ぷら粉,90603,天ぷら粉,1.0,50147,天ぷら南瓜（冷）,0.453,140351,いかの天ぷら,0.422
06317 0,☆<D･W>生ﾚﾝｺﾝ,141012,レンコンきんぴら,0.423,560109,チキンコンソメ(ﾏﾙﾊﾁ村松),0.334,150107,コンソメ,0.189
56400k0,だんどりあじ60ｇ,170504,やさしい素材あじ,0.371,170504,やさしい素材あじ,0.371,10610,あじ骨無切身60ｇ,0.192
55564k0,繁昌店 焼肉のたれ,150221,焼肉のたれ　甘口,0.505,150222,焼肉のたれ　中辛,0.499,150220,蒲焼きのたれ,0.271
55672k0,LLﾁﾙﾄﾞ 蕗の土佐煮,150132,味ぽんマイルド（ミツカン）,0.081,60151,のり佃煮,0.059,30116,煮卵,0.052
55572k0,JFSA丸鶏ｽｰﾌﾟﾊﾟｳﾀﾞｰ,130320,ベーキングパウダー,0.439,130104,パウダーシュガー,0.371,150325,ガーリックﾊﾟｳﾀﾞｰ,0.344
55616k0,ﾄﾘﾌﾟﾙﾊﾞﾗﾝｽﾉﾝｵｲﾙ和かつお,110235,ノンオイル梅,0.357,110232,ノンオイル中華,0.321,110231,ノンオイル香味和風,0.304
55169k0,ささがきごぼう(BQF)1,50391,ささがきごぼう（冷）,1.0,51021,ごぼう　ささがき,0.733,50390,ごぼう,0.478
55118k0,小松菜胡麻和え,50161,小松菜IQF（冷）,0.491,50160,小松菜,0.491,51085,小松菜　カット20ｍｍ,0.491
55023k0,こしあん(練),100603,こしあん（黒）,1.0,100604,こしあん（白）,1.0,500136,薄皮こしあん4個(ﾔﾏｻﾞｷ),0.659
55734k0,白ﾋﾞｰﾌﾝ(業務用ｼｮｰﾄ),90140,ビーフン,0.8,170513,やさしい素材ビーフ,0.586,170513,やさしい素材ビーフ,0.586
55437k0,＜Ｆ日給＞鶏挽肉,20124,鶏もも挽肉二度挽（ミンチ）,0.226,J510319,鶏モモｶｯﾄ1.5㎝角＜Ｆ日給＞,0.176,20402,合挽（牛・豚並）,0.157
55461k0,＜Ｆ＞鶏ﾓﾓｶｯﾄ皮無20ｇ,J510319,鶏モモｶｯﾄ1.5㎝角＜Ｆ日給＞,0.571,540100,冷)にらｶｯﾄ5cm,0.175,50162,小松菜（冷）ｶｯﾄIQF15mm,0.167
50030 0,☆切り干大根,50345,切干大根,0.577,50340,大根,0.401,141000,切干大根炒め煮,0.367
50326 0,☆JFSA 芽ひじき,60130,ひじき,0.699,170530,やさしい素材温ひじき,0.498,170530,やさしい素材温ひじき,0.498
50334 0,☆★もどるんです,100504,がんもどき,0.185,520112,冷)がんもどき10g,0.185,520111,冷)がんもどき25g,0.185
10417 0,★かに風味ﾌﾚｰｸ(淡雪),150400,カレーフレーク,0.473,10142,鮭フレーク,0.47,10320,ツナフレーク,0.407
17138 0,ノンオイル香味和風ドレ,110231,ノンオイル香味和風,0.88,110235,ノンオイル梅,0.469,110232,ノンオイル中華,0.423
50408 0,☆<すずらん>上白糖,130100,砂糖,0.175,90105,上新粉,0.136,50371,白菜（冷）,0.132
56182k0,あらびきﾐｰﾄｿｰｽ缶820ｇ,150454,ミートソース,0.655,20443,あらびきウインナー,0.376,130234,チョコレートソース,0.371
17113 0,ポタージュＪ,150442,ｸﾉｰﾙｽｰﾌﾟポタージュ（粉末）,0.606,530108,オレンジジュース　125ml,0.189,530108,オレンジジュース　125ml,0.189
55972k0,ＪＦＳＡ蒸し鶏ほぐし,20134,蒸し鶏ほぐし,1.0,20133,蒸し鶏ささみほぐし身,0.508,51092,えのき　1/2ほぐし,0.355
55146k0,ふき水煮（国産）,50441,ふき水煮,1.0,50440,ふき,0.503,150001,水,0.272
14020 0,マーガリン－ソフトタイプ,110130,マーガリン,0.557,110140,一食マーガリン,0.424,110140,一食マーガリン,0.424
56433k0,野沢菜昆布14134800,50673,野沢菜漬,0.539,50683,刻み野沢菜浅漬（冷）,0.349,100656,昆布豆,0.231
55590k0,ﾏﾙｺﾎﾟｰﾛ 粉わさび(袋入),150315,粉わさび,0.553,150314,練りわさび,0.255,150313,おろしわさび,0.242
55587k0,ｶﾚｰ粉(缶入),150316,カレー粉,1.0,150400,カレーフレーク,0.432,570280,ﾋﾞｰﾌｶﾚｰ180g(ﾎﾘｶﾌｰｽﾞ),0.335
